request_id,LOG_DATE,URL,REFERER,REMOTE_IP,HTTP_VERB,PORT,QUERY_STRING,HTTP_STATUS,SESSION_ID,REMOTE_USER,TIME_MILI,TIME_SEC,RESPONSE_BYTES,USER_AGENT,SERVER_IP,CONTENT_TYPE,PENTAHO_SECURITY,FILE_NAME,ROW_NUM,FILE_NAME_SHORT,FILE_PATH,YEAR,MONTH,DAY_MONTH,DAY_WEEK,DAY_YEAR,WEEK,one,two,thre,four,USER_NAME,five,six,seven,eight,nine,ROLE_NAMES,junk,browser_name,engine_name,os_name,device_name,os_version,browser_version,browser_major,plugin,HOUR,MINUTE,SECOND,enconding,FULL_URL,BASE_URL,IS_RESOURCE,IS_REPORT,IS_SERVLET,IS_SERVICE,IS_OTHER
81-120-176-167-148-56-93-221-81-148-83-77-208-72-201-80,[30/Aug/2018:04:27:31 +0100],/pentaho/i18n                                                                                                                                                                                                                                                   ,http://localhost:8080/pentaho/api/repos/xanalyzer/editor?showFieldList=true&showFieldLayout=true&catalog=SteelWheels&cube=SteelWheelsSales&autoRefresh=true&showRepositoryButtons=                                                                                                                                                                                                                                                                                                                                              ,0:0:0:0:0:0:0:1,GET         ,8080,?plugin=common-ui&name=resources/web/pentaho/visual/base/i18n/model                                                                                                                                                                                             ,200,3BAFADDF0D161393A133C7085D6932F3,-   ,40,0,573,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0                                                  ,10.0.75.1      ,text/plain               ,"org.springframework.security.core.context.SecurityContextImpl@6908f005: Authentication: org.springframework.security.authentication.UsernamePasswordAuthenticationToken@6908f005: Principal: org.springframework.security.core.userdetails.User@586034f: Username: admin; Password: [PROTECTED]; Enabled: true; AccountNonExpired: true; credentialsNonExpired: true; AccountNonLocked: true; Granted Authorities: Administrator,Authenticated; Credentials: [PROTECTED]; Authenticated: true; Details: org.springframework.secu",C:\Pentaho\server\pentaho-server\tomcat\logs\http_access..2018-08-30.log                            ,257,http_access..2018-08-30.log                                                                         ,C:\Pentaho\server\pentaho-server\tomcat\logs                                                        ,2018,8,30,5,242,35,org.springframework.security.core.context.SecurityContextImpl@6908f005, Authentication, org.springframework.security.authentication.UsernamePasswordAuthenticationToken@6908f005, Principal                                        , org.springframework.security.core.userdetails.Use, Username, admin; Password, [PROTECTED]; Enabled, true; AccountNonExpired, true; credentialsNonExpired, true                                                                                                                                                                                                                                                           , AccountNonLocked,Firefox                                           ,Gecko                                             ,Windows                                           ,undefined                                         ,NT 10.0                                           ,61,61,i18n                                                                                                                            ,16,27,31,charset=UTF-8            ,/pentaho/i18n?plugin=common-ui&name=resources/web/pentaho/visual/base/i18n/model                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,i18n                                                                                                                                                                                                                                                            ,1,0,0,0,0
81-237-75-178-245-18-151-34-210-186-96-76-96-35-79-98,[30/Aug/2018:04:27:31 +0100],/pentaho/content/common-ui/resources/web/pentaho/type/themes/ruby/model.css                                                                                                                                                                                     ,http://localhost:8080/pentaho/api/repos/xanalyzer/editor?showFieldList=true&showFieldLayout=true&catalog=SteelWheels&cube=SteelWheelsSales&autoRefresh=true&showRepositoryButtons=                                                                                                                                                                                                                                                                                                                                              ,0:0:0:0:0:0:0:1,GET         ,8080,                                                                                                                                                                                                                                                                ,200,3BAFADDF0D161393A133C7085D6932F3,-   ,5,0,1120,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0                                                  ,10.0.75.1      ,text/css                 ,"org.springframework.security.core.context.SecurityContextImpl@6908f005: Authentication: org.springframework.security.authentication.UsernamePasswordAuthenticationToken@6908f005: Principal: org.springframework.security.core.userdetails.User@586034f: Username: admin; Password: [PROTECTED]; Enabled: true; AccountNonExpired: true; credentialsNonExpired: true; AccountNonLocked: true; Granted Authorities: Administrator,Authenticated; Credentials: [PROTECTED]; Authenticated: true; Details: org.springframework.secu",C:\Pentaho\server\pentaho-server\tomcat\logs\http_access..2018-08-30.log                            ,250,http_access..2018-08-30.log                                                                         ,C:\Pentaho\server\pentaho-server\tomcat\logs                                                        ,2018,8,30,5,242,35,org.springframework.security.core.context.SecurityContextImpl@6908f005, Authentication, org.springframework.security.authentication.UsernamePasswordAuthenticationToken@6908f005, Principal                                        , org.springframework.security.core.userdetails.Use, Username, admin; Password, [PROTECTED]; Enabled, true; AccountNonExpired, true; credentialsNonExpired, true                                                                                                                                                                                                                                                           , AccountNonLocked,Firefox                                           ,Gecko                                             ,Windows                                           ,undefined                                         ,NT 10.0                                           ,61,61,common-ui                                                                                                                       ,16,27,31,                         ,/pentaho/content/common-ui/resources/web/pentaho/type/themes/ruby/model.cssnull                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ,content/common-ui/resources/web/pentaho/type/themes/ruby/model.css                                                                                                                                                                                              ,1,0,0,0,0
81-72-92-214-24-131-203-199-77-39-22-38-234-176-114-33,[30/Aug/2018:04:27:31 +0100],/pentaho/api/repos/common-ui/resources/web/dojo/dijit/themes/pentaho/Editor_rtl.css                                                                                                                                                                             ,http://localhost:8080/pentaho/api/repos/common-ui/resources/web/dojo/dijit/themes/pentaho/tundra_rtl.css                                                                                                                                                                                                                                                                                                                                                                                                                        ,0:0:0:0:0:0:0:1,GET         ,8080,                                                                                                                                                                                                                                                                ,200,3BAFADDF0D161393A133C7085D6932F3,-   ,21,0,356,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0                                                  ,10.0.75.1      ,text/css                 ,"org.springframework.security.core.context.SecurityContextImpl@6908f005: Authentication: org.springframework.security.authentication.UsernamePasswordAuthenticationToken@6908f005: Principal: org.springframework.security.core.userdetails.User@586034f: Username: admin; Password: [PROTECTED]; Enabled: true; AccountNonExpired: true; credentialsNonExpired: true; AccountNonLocked: true; Granted Authorities: Administrator,Authenticated; Credentials: [PROTECTED]; Authenticated: true; Details: org.springframework.secu",C:\Pentaho\server\pentaho-server\tomcat\logs\http_access..2018-08-30.log                            ,207,http_access..2018-08-30.log                                                                         ,C:\Pentaho\server\pentaho-server\tomcat\logs                                                        ,2018,8,30,5,242,35,org.springframework.security.core.context.SecurityContextImpl@6908f005, Authentication, org.springframework.security.authentication.UsernamePasswordAuthenticationToken@6908f005, Principal                                        , org.springframework.security.core.userdetails.Use, Username, admin; Password, [PROTECTED]; Enabled, true; AccountNonExpired, true; credentialsNonExpired, true                                                                                                                                                                                                                                                           , AccountNonLocked,Firefox                                           ,Gecko                                             ,Windows                                           ,undefined                                         ,NT 10.0                                           ,61,61,api                                                                                                                             ,16,27,31,                         ,/pentaho/api/repos/common-ui/resources/web/dojo/dijit/themes/pentaho/Editor_rtl.cssnull                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,api/repos/common-ui/resources/web/dojo/dijit/themes/pentaho/Editor_rtl.css                                                                                                                                                                                      ,1,0,0,0,0
82-122-214-59-88-11-246-74-232-159-44-21-154-120-87-136,[30/Aug/2018:04:27:18 +0100],/pentaho/mantle/home/                                                                                                                                                                                                                                           ,http://localhost:8080/pentaho/Home                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ,0:0:0:0:0:0:0:1,GET         ,8080,                                                                                                                                                                                                                                                                ,200,3BAFADDF0D161393A133C7085D6932F3,-   ,37,0,11838,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0                                                  ,10.0.75.1      ,text/html                ,"org.springframework.security.core.context.SecurityContextImpl@6908f005: Authentication: org.springframework.security.authentication.UsernamePasswordAuthenticationToken@6908f005: Principal: org.springframework.security.core.userdetails.User@586034f: Username: admin; Password: [PROTECTED]; Enabled: true; AccountNonExpired: true; credentialsNonExpired: true; AccountNonLocked: true; Granted Authorities: Administrator,Authenticated; Credentials: [PROTECTED]; Authenticated: true; Details: org.springframework.secu",C:\Pentaho\server\pentaho-server\tomcat\logs\http_access..2018-08-30.log                            ,74,http_access..2018-08-30.log                                                                         ,C:\Pentaho\server\pentaho-server\tomcat\logs                                                        ,2018,8,30,5,242,35,org.springframework.security.core.context.SecurityContextImpl@6908f005, Authentication, org.springframework.security.authentication.UsernamePasswordAuthenticationToken@6908f005, Principal                                        , org.springframework.security.core.userdetails.Use, Username, admin; Password, [PROTECTED]; Enabled, true; AccountNonExpired, true; credentialsNonExpired, true                                                                                                                                                                                                                                                           , AccountNonLocked,Firefox                                           ,Gecko                                             ,Windows                                           ,undefined                                         ,NT 10.0                                           ,61,61,mantle                                                                                                                          ,16,27,18,charset=ISO-8859-1       ,/pentaho/mantle/home/null                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ,mantle/home/                                                                                                                                                                                                                                                    ,0,0,0,0,0
82-169-192-51-21-63-166-174-196-128-60-126-236-234-2-26,[30/Aug/2018:04:27:26 +0100],/pentaho/content/analyzer/styles/themes/ruby/anaRuby.css                                                                                                                                                                                                        ,http://localhost:8080/pentaho/api/repos/xanalyzer/service/selectSchema?ts=1535642842250                                                                                                                                                                                                                                                                                                                                                                                                                                         ,0:0:0:0:0:0:0:1,GET         ,8080,                                                                                                                                                                                                                                                                ,200,3BAFADDF0D161393A133C7085D6932F3,-   ,11,0,33636,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0                                                  ,10.0.75.1      ,text/css                 ,"org.springframework.security.core.context.SecurityContextImpl@6908f005: Authentication: org.springframework.security.authentication.UsernamePasswordAuthenticationToken@6908f005: Principal: org.springframework.security.core.userdetails.User@586034f: Username: admin; Password: [PROTECTED]; Enabled: true; AccountNonExpired: true; credentialsNonExpired: true; AccountNonLocked: true; Granted Authorities: Administrator,Authenticated; Credentials: [PROTECTED]; Authenticated: true; Details: org.springframework.secu",C:\Pentaho\server\pentaho-server\tomcat\logs\http_access..2018-08-30.log                            ,151,http_access..2018-08-30.log                                                                         ,C:\Pentaho\server\pentaho-server\tomcat\logs                                                        ,2018,8,30,5,242,35,org.springframework.security.core.context.SecurityContextImpl@6908f005, Authentication, org.springframework.security.authentication.UsernamePasswordAuthenticationToken@6908f005, Principal                                        , org.springframework.security.core.userdetails.Use, Username, admin; Password, [PROTECTED]; Enabled, true; AccountNonExpired, true; credentialsNonExpired, true                                                                                                                                                                                                                                                           , AccountNonLocked,Firefox                                           ,Gecko                                             ,Windows                                           ,undefined                                         ,NT 10.0                                           ,61,61,analyzer                                                                                                                        ,16,27,26,                         ,/pentaho/content/analyzer/styles/themes/ruby/anaRuby.cssnull                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,content/analyzer/styles/themes/ruby/anaRuby.css                                                                                                                                                                                                                 ,1,0,0,0,0
82-72-87-236-49-70-239-195-10-154-198-24-52-132-230-112,[30/Aug/2018:04:27:31 +0100],/pentaho/api/repos/xanalyzer/scripts/filechooser/messages/filechooser_messages_supported_languages.properties                                                                                                                                                   ,http://localhost:8080/pentaho/api/repos/xanalyzer/editor?showFieldList=true&showFieldLayout=true&catalog=SteelWheels&cube=SteelWheelsSales&autoRefresh=true&showRepositoryButtons=                                                                                                                                                                                                                                                                                                                                              ,0:0:0:0:0:0:0:1,GET         ,8080,                                                                                                                                                                                                                                                                ,200,3BAFADDF0D161393A133C7085D6932F3,-   ,11,0,60,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0                                                  ,10.0.75.1      ,text/plain               ,"org.springframework.security.core.context.SecurityContextImpl@6908f005: Authentication: org.springframework.security.authentication.UsernamePasswordAuthenticationToken@6908f005: Principal: org.springframework.security.core.userdetails.User@586034f: Username: admin; Password: [PROTECTED]; Enabled: true; AccountNonExpired: true; credentialsNonExpired: true; AccountNonLocked: true; Granted Authorities: Administrator,Authenticated; Credentials: [PROTECTED]; Authenticated: true; Details: org.springframework.secu",C:\Pentaho\server\pentaho-server\tomcat\logs\http_access..2018-08-30.log                            ,222,http_access..2018-08-30.log                                                                         ,C:\Pentaho\server\pentaho-server\tomcat\logs                                                        ,2018,8,30,5,242,35,org.springframework.security.core.context.SecurityContextImpl@6908f005, Authentication, org.springframework.security.authentication.UsernamePasswordAuthenticationToken@6908f005, Principal                                        , org.springframework.security.core.userdetails.Use, Username, admin; Password, [PROTECTED]; Enabled, true; AccountNonExpired, true; credentialsNonExpired, true                                                                                                                                                                                                                                                           , AccountNonLocked,Firefox                                           ,Gecko                                             ,Windows                                           ,undefined                                         ,NT 10.0                                           ,61,61,api                                                                                                                             ,16,27,31,                         ,/pentaho/api/repos/xanalyzer/scripts/filechooser/messages/filechooser_messages_supported_languages.propertiesnull                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               ,api/repos/xanalyzer/scripts/filechooser/messages/filechooser_messages_supported_languages.properties                                                                                                                                                            ,1,0,0,0,0
84-125-103-240-215-186-62-79-244-47-49-220-147-100-185-95,[30/Aug/2018:04:27:25 +0100],/pentaho/content/pentaho-geo/resources/baselayers/baselayers.js                                                                                                                                                                                                 ,http://localhost:8080/pentaho/api/repos/xanalyzer/service/selectSchema?ts=1535642842250                                                                                                                                                                                                                                                                                                                                                                                                                                         ,0:0:0:0:0:0:0:1,GET         ,8080,?context=analyzer                                                                                                                                                                                                                                               ,200,3BAFADDF0D161393A133C7085D6932F3,-   ,12,0,5254,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0                                                  ,10.0.75.1      ,text/javascript          ,"org.springframework.security.core.context.SecurityContextImpl@6908f005: Authentication: org.springframework.security.authentication.UsernamePasswordAuthenticationToken@6908f005: Principal: org.springframework.security.core.userdetails.User@586034f: Username: admin; Password: [PROTECTED]; Enabled: true; AccountNonExpired: true; credentialsNonExpired: true; AccountNonLocked: true; Granted Authorities: Administrator,Authenticated; Credentials: [PROTECTED]; Authenticated: true; Details: org.springframework.secu",C:\Pentaho\server\pentaho-server\tomcat\logs\http_access..2018-08-30.log                            ,146,http_access..2018-08-30.log                                                                         ,C:\Pentaho\server\pentaho-server\tomcat\logs                                                        ,2018,8,30,5,242,35,org.springframework.security.core.context.SecurityContextImpl@6908f005, Authentication, org.springframework.security.authentication.UsernamePasswordAuthenticationToken@6908f005, Principal                                        , org.springframework.security.core.userdetails.Use, Username, admin; Password, [PROTECTED]; Enabled, true; AccountNonExpired, true; credentialsNonExpired, true                                                                                                                                                                                                                                                           , AccountNonLocked,Firefox                                           ,Gecko                                             ,Windows                                           ,undefined                                         ,NT 10.0                                           ,61,61,pentaho-geo                                                                                                                     ,16,27,25,                         ,/pentaho/content/pentaho-geo/resources/baselayers/baselayers.js?context=analyzer                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,content/pentaho-geo/resources/baselayers/baselayers.js                                                                                                                                                                                                          ,1,0,0,0,0
84-86-208-58-253-11-93-248-124-154-88-140-194-42-183-47,[30/Aug/2018:04:27:19 +0100],/pentaho/api/repos/dashboards/resources/messages/messages.properties                                                                                                                                                                                            ,http://localhost:8080/pentaho/mantle/home/                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ,0:0:0:0:0:0:0:1,GET         ,8080,?_=1535642839217                                                                                                                                                                                                                                                ,200,3BAFADDF0D161393A133C7085D6932F3,-   ,7,0,9548,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0                                                  ,10.0.75.1      ,text/plain               ,"org.springframework.security.core.context.SecurityContextImpl@6908f005: Authentication: org.springframework.security.authentication.UsernamePasswordAuthenticationToken@6908f005: Principal: org.springframework.security.core.userdetails.User@586034f: Username: admin; Password: [PROTECTED]; Enabled: true; AccountNonExpired: true; credentialsNonExpired: true; AccountNonLocked: true; Granted Authorities: Administrator,Authenticated; Credentials: [PROTECTED]; Authenticated: true; Details: org.springframework.secu",C:\Pentaho\server\pentaho-server\tomcat\logs\http_access..2018-08-30.log                            ,101,http_access..2018-08-30.log                                                                         ,C:\Pentaho\server\pentaho-server\tomcat\logs                                                        ,2018,8,30,5,242,35,org.springframework.security.core.context.SecurityContextImpl@6908f005, Authentication, org.springframework.security.authentication.UsernamePasswordAuthenticationToken@6908f005, Principal                                        , org.springframework.security.core.userdetails.Use, Username, admin; Password, [PROTECTED]; Enabled, true; AccountNonExpired, true; credentialsNonExpired, true                                                                                                                                                                                                                                                           , AccountNonLocked,Firefox                                           ,Gecko                                             ,Windows                                           ,undefined                                         ,NT 10.0                                           ,61,61,api                                                                                                                             ,16,27,19,                         ,/pentaho/api/repos/dashboards/resources/messages/messages.properties?_=1535642839217                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            ,api/repos/dashboards/resources/messages/messages.properties                                                                                                                                                                                                     ,1,0,0,0,0
87-107-14-29-140-118-107-192-253-141-187-164-205-122-94-98,[30/Aug/2018:04:27:31 +0100],/pentaho/api/repos/analyzer/styles/report.css                                                                                                                                                                                                                   ,http://localhost:8080/pentaho/api/repos/xanalyzer/editor?showFieldList=true&showFieldLayout=true&catalog=SteelWheels&cube=SteelWheelsSales&autoRefresh=true&showRepositoryButtons=                                                                                                                                                                                                                                                                                                                                              ,0:0:0:0:0:0:0:1,GET         ,8080,                                                                                                                                                                                                                                                                ,200,3BAFADDF0D161393A133C7085D6932F3,-   ,20,0,30210,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0                                                  ,10.0.75.1      ,text/css                 ,"org.springframework.security.core.context.SecurityContextImpl@6908f005: Authentication: org.springframework.security.authentication.UsernamePasswordAuthenticationToken@6908f005: Principal: org.springframework.security.core.userdetails.User@586034f: Username: admin; Password: [PROTECTED]; Enabled: true; AccountNonExpired: true; credentialsNonExpired: true; AccountNonLocked: true; Granted Authorities: Administrator,Authenticated; Credentials: [PROTECTED]; Authenticated: true; Details: org.springframework.secu",C:\Pentaho\server\pentaho-server\tomcat\logs\http_access..2018-08-30.log                            ,166,http_access..2018-08-30.log                                                                         ,C:\Pentaho\server\pentaho-server\tomcat\logs                                                        ,2018,8,30,5,242,35,org.springframework.security.core.context.SecurityContextImpl@6908f005, Authentication, org.springframework.security.authentication.UsernamePasswordAuthenticationToken@6908f005, Principal                                        , org.springframework.security.core.userdetails.Use, Username, admin; Password, [PROTECTED]; Enabled, true; AccountNonExpired, true; credentialsNonExpired, true                                                                                                                                                                                                                                                           , AccountNonLocked,Firefox                                           ,Gecko                                             ,Windows                                           ,undefined                                         ,NT 10.0                                           ,61,61,api                                                                                                                             ,16,27,31,                         ,/pentaho/api/repos/analyzer/styles/report.cssnull                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               ,api/repos/analyzer/styles/report.css                                                                                                                                                                                                                            ,1,0,0,0,0
89-133-137-94-213-213-124-200-152-42-65-110-106-203-163-91,[30/Aug/2018:04:27:18 +0100],/pentaho/api/user-settings/list                                                                                                                                                                                                                                 ,http://localhost:8080/pentaho/Home                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ,0:0:0:0:0:0:0:1,GET         ,8080,                                                                                                                                                                                                                                                                ,200,3BAFADDF0D161393A133C7085D6932F3,-   ,2938,2.9,14,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0                                                  ,10.0.75.1      ,application/json         ,"org.springframework.security.core.context.SecurityContextImpl@6908f005: Authentication: org.springframework.security.authentication.UsernamePasswordAuthenticationToken@6908f005: Principal: org.springframework.security.core.userdetails.User@586034f: Username: admin; Password: [PROTECTED]; Enabled: true; AccountNonExpired: true; credentialsNonExpired: true; AccountNonLocked: true; Granted Authorities: Administrator,Authenticated; Credentials: [PROTECTED]; Authenticated: true; Details: org.springframework.secu",C:\Pentaho\server\pentaho-server\tomcat\logs\http_access..2018-08-30.log                            ,41,http_access..2018-08-30.log                                                                         ,C:\Pentaho\server\pentaho-server\tomcat\logs                                                        ,2018,8,30,5,242,35,org.springframework.security.core.context.SecurityContextImpl@6908f005, Authentication, org.springframework.security.authentication.UsernamePasswordAuthenticationToken@6908f005, Principal                                        , org.springframework.security.core.userdetails.Use, Username, admin; Password, [PROTECTED]; Enabled, true; AccountNonExpired, true; credentialsNonExpired, true                                                                                                                                                                                                                                                           , AccountNonLocked,Firefox                                           ,Gecko                                             ,Windows                                           ,undefined                                         ,NT 10.0                                           ,61,61,api                                                                                                                             ,16,27,18,                         ,/pentaho/api/user-settings/listnull                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ,api/user-settings/list                                                                                                                                                                                                                                          ,0,0,0,0,0
